MIC_id,SpeciesName,SpeciesID,phylum_name_Type,genus,genus_name,family,family_name,order,order_name,class,class_name,phylum,phylum_name,kingdom,kingdom_name
MC02179,Candidatus saccharibacteria bacterium,2026720,Candidatus Saccharibacteria,.,.,.,.,.,.,.,.,95818,Candidatus Saccharibacteria,2,Bacteria
MC01360,Candidatus Saccharimonas,1331051,Candidatus Saccharibacteria,1331051,Candidatus Saccharimonas,2171986,Candidatus Saccharimonadaceae,2093825,Candidatus Saccharimonadales,2093818,Candidatus Saccharimonadia,95818,Candidatus Saccharibacteria,2,Bacteria
MC03394,Candidatus soleaferrea sp.,2856521,Bacillota,1470353,Candidatus Soleaferrea,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC03313,Candidatus Solibacter sp.,2068625,Acidobacteriota,332162,Candidatus Solibacter,332161,Solibacteraceae,332160,Bryobacterales,204432,Terriglobia,57723,Acidobacteriota,2,Bacteria
MC02026,Candidatus Stoquefichus massiliensis,1470350,Bacillota,1470349,Candidatus Stoquefichus,128827,Erysipelotrichaceae,526525,Erysipelotrichales,526524,Erysipelotrichia,1239,Bacillota,2,Bacteria
MC03391,Candidatus tammella sp.,2823913,Synergistota,435139,Candidatus Tammella,649777,Synergistaceae,649776,Synergistales,649775,Synergistia,508458,Synergistota,2,Bacteria
MC03402,Candidatus Tremblaya sp.,1248001,Pseudomonadota,189384,Candidatus Tremblaya,.,.,.,.,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02180,Capnocytophaga canimorsus,28188,Bacteroidota,1016,Capnocytophaga,49546,Flavobacteriaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC00089,Capnocytophaga gingivalis,1017,Bacteroidota,1016,Capnocytophaga,49546,Flavobacteriaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC00090,Capnocytophaga granulosa,45242,Bacteroidota,1016,Capnocytophaga,49546,Flavobacteriaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC00091,Capnocytophaga haemolytica,45243,Bacteroidota,1016,Capnocytophaga,49546,Flavobacteriaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC00092,Capnocytophaga leadbetteri,327575,Bacteroidota,1016,Capnocytophaga,49546,Flavobacteriaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC00093,Capnocytophaga ochracea,1018,Bacteroidota,1016,Capnocytophaga,49546,Flavobacteriaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC01155,Capnocytophaga sp.,44737,Bacteroidota,1016,Capnocytophaga,49546,Flavobacteriaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC01104,Capnocytophaga sp. oral taxon 329,706435,Bacteroidota,1016,Capnocytophaga,49546,Flavobacteriaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC00094,Capnocytophaga sputigena,1019,Bacteroidota,1016,Capnocytophaga,49546,Flavobacteriaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC02870,Capnodiales sp.,1756098,Ascomycota,.,.,.,.,134362,Capnodiales,147541,Dothideomycetes,4890,Ascomycota,4751,Fungi
MC02181,Cardiobacteriaceae bacterium,2734614,Pseudomonadota,.,.,868,Cardiobacteriaceae,135615,Cardiobacteriales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02182,Cardiobacterium hominis,2718,Pseudomonadota,2717,Cardiobacterium,868,Cardiobacteriaceae,135615,Cardiobacteriales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03338,Cardiobacterium sp.,2382124,Pseudomonadota,2717,Cardiobacterium,868,Cardiobacteriaceae,135615,Cardiobacteriales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02183,Cardiobacterium valvarum,194702,Pseudomonadota,2717,Cardiobacterium,868,Cardiobacteriaceae,135615,Cardiobacteriales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02184,Carnobacterium alterfunditum,28230,Bacillota,2747,Carnobacterium,186828,Carnobacteriaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01468,Carnobacterium sp.,48221,Bacillota,2747,Carnobacterium,186828,Carnobacteriaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00627,Catenibacillus scindens,673271,Bacillota,2316203,Catenibacillus,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02185,Catenibacterium mitsuokai,100886,Bacillota,135858,Catenibacterium,2810280,Coprobacillaceae,526525,Erysipelotrichales,526524,Erysipelotrichia,1239,Bacillota,2,Bacteria
MC01637,Catenibacterium sp.,2049022,Bacillota,135858,Catenibacterium,2810280,Coprobacillaceae,526525,Erysipelotrichales,526524,Erysipelotrichia,1239,Bacillota,2,Bacteria
MC02187,Catonella morbi,43997,Bacillota,43996,Catonella,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC03318,Catonella sp.,2382125,Bacillota,43996,Catonella,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02734,Caudoviricetes sp.,2832643,Uroviricota,.,.,.,.,.,.,2731619,Caudoviricetes,2731618,Uroviricota,2731360,Heunggongvirae
MC01661,Caulobacter sp.,78,Pseudomonadota,75,Caulobacter,76892,Caulobacteraceae,204458,Caulobacterales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03040,Cellulomonas sp.,40001,Actinomycetota,1707,Cellulomonas,85016,Cellulomonadaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC01097,Cellulosibacter alkalithermophilus,630405,Bacillota,1246649,Cellulosibacter,216572,Oscillospiraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02188,Cellulosilyticum ruminicola,425254,Bacillota,698776,Cellulosilyticum,3018741,Cellulosilyticaceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC03286,Cellulosilyticum sp.,1926876,Bacillota,698776,Cellulosilyticum,3018741,Cellulosilyticaceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02189,Cellulosimicrobium cellulans,1710,Actinomycetota,157920,Cellulosimicrobium,85017,Promicromonosporaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC03082,Cellulosimicrobium sp.,1871614,Actinomycetota,157920,Cellulosimicrobium,85017,Promicromonosporaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02190,Cellulosimicrobium sp. TH-20,1980001,Actinomycetota,157920,Cellulosimicrobium,85017,Promicromonosporaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC03084,Cellvibrio sp.,1965322,Pseudomonadota,10,Cellvibrio,1706371,Cellvibrionaceae,1706369,Cellvibrionales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02191,Centipeda periodontii,82203,Bacillota,82202,Centipeda,1843491,Selenomonadaceae,909929,Selenomonadales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC03405,Centipeda sp.,794850,Bacillota,82202,Centipeda,1843491,Selenomonadaceae,909929,Selenomonadales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC03103,Cephalotrichum sp.,2039706,Ascomycota,1658452,Cephalotrichum,5593,Microascaceae,5592,Microascales,147550,Sordariomycetes,4890,Ascomycota,451864,Dikarya
MC01194,Cetobacterium somerae,188913,Fusobacteriota,180162,Cetobacterium,203492,Fusobacteriaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC01578,Cetobacterium sp.,2071632,Fusobacteriota,180162,Cetobacterium,203492,Fusobacteriaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC02840,Chaetomiaceae sp.,1756124,Ascomycota,.,.,35718,Chaetomiaceae,5139,Sordariales,147550,Sordariomycetes,4890,Ascomycota,4751,Fungi
MC02192,Chaetomium globosum,38033,Ascomycota,5149,Chaetomium,35718,Chaetomiaceae,5139,Sordariales,147550,Sordariomycetes,4890,Ascomycota,451864,Dikarya
MC00269,Chaetomium sp.,1769349,Ascomycota,5149,Chaetomium,35718,Chaetomiaceae,5139,Sordariales,147550,Sordariomycetes,4890,Ascomycota,4751,Fungi
MC03293,Chelativorans sp.,2203393,Pseudomonadota,449972,Chelativorans,69277,Phyllobacteriaceae,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03229,Chitinimonas sp.,1934313,Pseudomonadota,240411,Chitinimonas,2897177,Chitinibacteraceae,206351,Neisseriales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01760,Chitinophagaceae bacterium,1869212,Bacteroidota,.,.,563835,Chitinophagaceae,1853229,Chitinophagales,1853228,Chitinophagia,976,Bacteroidota,2,Bacteria
MC00369,Chlamydia muridarum,83560,Chlamydiota,810,Chlamydia,809,Chlamydiaceae,51291,Chlamydiales,204429,Chlamydiia,204428,Chlamydiota,2,Bacteria
MC02193,Chlamydia pneumoniae,83558,Chlamydiota,810,Chlamydia,809,Chlamydiaceae,51291,Chlamydiales,204429,Chlamydiia,204428,Chlamydiota,2,Bacteria
MC01625,Chlamydia sp.,35827,Chlamydiota,810,Chlamydia,809,Chlamydiaceae,51291,Chlamydiales,204429,Chlamydiia,204428,Chlamydiota,2,Bacteria
MC03409,Chlamydiales incertae sedis,89329,Chlamydiota,.,.,.,.,51291,Chlamydiales,204429,Chlamydiia,204428,Chlamydiota,2,Bacteria
MC03241,Chloracidobacterium sp.,2099375,Acidobacteriota,458032,Chloracidobacterium,.,.,.,.,1562566,Blastocatellia,57723,Acidobacteriota,2,Bacteria
MC02727,Chloracidobacterium thermophilum,458033,Acidobacteriota,458032,Chloracidobacterium,.,.,.,.,1562566,Blastocatellia,57723,Acidobacteriota,2,Bacteria
MC03372,Chlorobaculum sp.,2053530,Chlorobiota,256319,Chlorobaculum,191412,Chlorobiaceae,191411,Chlorobiales,191410,Chlorobiia,1090,Chlorobiota,2,Bacteria
MC02020,Christensenella hongkongensis,270498,Bacillota,990721,Christensenella,990719,Christensenellaceae,3082768,Christensenellales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00643,Christensenella minuta,626937,Bacillota,990721,Christensenella,990719,Christensenellaceae,3082768,Christensenellales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01134,Christensenella sp.,1935934,Bacillota,990721,Christensenella,990719,Christensenellaceae,3082768,Christensenellales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01761,Christensenellaceae bacterium,2054177,Bacillota,.,.,990719,Christensenellaceae,3082768,Christensenellales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01736,Christensenellaceae R7,1917874,Bacillota,.,.,990719,Christensenellaceae,3082768,Christensenellales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00286,Chromobacterium violaceum,536,Pseudomonadota,535,Chromobacterium,1499392,Chromobacteriaceae,206351,Neisseriales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00490,Chryseobacterium gleum,250,Bacteroidota,59732,Chryseobacterium,2762318,Weeksellaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC00411,Chryseobacterium oranimense,421058,Bacteroidota,59732,Chryseobacterium,2762318,Weeksellaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC01514,Chryseobacterium sp.,1871047,Bacteroidota,59732,Chryseobacterium,2762318,Weeksellaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC02195,Chryseobacterium sp. IHB B 17019,1721091,Bacteroidota,59732,Chryseobacterium,2762318,Weeksellaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC02196,Chrysochromulina ericina virus,455364,Nucleocytoviricota,.,.,10501,Phycodnaviridae,2732524,Algavirales,2732523,Megaviricetes,2732007,Nucleocytoviricota,2732005,Bamfordvirae
MC02874,Circoviridae sp.,1954248,Cressdnaviricota,.,.,39724,Circoviridae,2732536,Cirlivirales,2732423,Arfiviricetes,2732416,Cressdnaviricota,2732092,Shotokuvirae
MC02835,Circovirus sp.,1964372,Cressdnaviricota,39725,Circovirus,39724,Circoviridae,2732536,Cirlivirales,2732423,Arfiviricetes,2732416,Cressdnaviricota,2732092,Shotokuvirae
MC03176,Citricoccus sp.,1978372,Actinomycetota,169133,Citricoccus,1268,Micrococcaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC00036,Citrobacter amalonaticus,35703,Pseudomonadota,544,Citrobacter,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00291,Citrobacter braakii,57706,Pseudomonadota,1344959,Citrobacter freundii complex,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00037,Citrobacter farmeri,67824,Pseudomonadota,544,Citrobacter,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00038,Citrobacter freundii,546,Pseudomonadota,1344959,Citrobacter freundii complex,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00039,Citrobacter koseri,545,Pseudomonadota,544,Citrobacter,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01116,Citrobacter portucalensis,1639133,Pseudomonadota,1344959,Citrobacter freundii complex,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01294,Citrobacter rodentium,67825,Pseudomonadota,544,Citrobacter,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00323,Citrobacter sp.,1896336,Pseudomonadota,544,Citrobacter,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01362,Citrobacter sp. 30_2,1639133,Pseudomonadota,1344959,Citrobacter freundii complex,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02198,Citrobacter werkmanii,67827,Pseudomonadota,544,Citrobacter,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00412,Citrobacter youngae,133448,Pseudomonadota,1344959,Citrobacter freundii complex,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03064,Cladophialophora sp.,1715224,Ascomycota,82105,Cladophialophora,43219,Herpotrichiellaceae,34395,Chaetothyriales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC02199,Cladosporium halotolerans,1052096,Ascomycota,5498,Cladosporium,452563,Cladosporiaceae,2726946,Cladosporiales,147541,Dothideomycetes,4890,Ascomycota,451864,Dikarya
MC02200,Cladosporium herbarum,29918,Ascomycota,5498,Cladosporium,452563,Cladosporiaceae,2726946,Cladosporiales,147541,Dothideomycetes,4890,Ascomycota,451864,Dikarya
MC02998,Cladosporium sp.,1707700,Ascomycota,5498,Cladosporium,452563,Cladosporiaceae,2726946,Cladosporiales,147541,Dothideomycetes,4890,Ascomycota,451864,Dikarya
MC02201,Clavibacter michiganensis,28447,Actinomycetota,1573,Clavibacter,85023,Microbacteriaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC03107,Clavibacter sp.,1871044,Actinomycetota,1573,Clavibacter,85023,Microbacteriaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC00172,Cloacibacillus porcorum,1197717,Synergistota,508459,Cloacibacillus,649777,Synergistaceae,649776,Synergistales,649775,Synergistia,508458,Synergistota,2,Bacteria
MC01565,Cloacibacillus sp.,2049023,Synergistota,508459,Cloacibacillus,649777,Synergistaceae,649776,Synergistales,649775,Synergistia,508458,Synergistota,2,Bacteria
MC03048,Cloacibacterium sp.,1913682,Bacteroidota,501783,Cloacibacterium,2762318,Weeksellaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC02202,Clostridia bacterium TSW07CA7,582350,Bacillota,.,.,.,.,.,.,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02203,Clostridia bacterium UC5.1-2D9,1697785,Bacillota,.,.,.,.,.,.,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02720,Clostridia cluster I,348841,Bacillota,.,.,.,.,.,.,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01388,Clostridiaceae 02d06,189971,Bacillota,.,.,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02204,Clostridiaceae bacterium bSSV31,392834,Bacillota,.,.,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02205,Clostridiaceae bacterium LEMV63,179974,Bacillota,.,.,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02206,Clostridiaceae bacterium SH032,498621,Bacillota,.,.,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02207,Clostridiaceae bacterium SK061,433284,Bacillota,.,.,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01387,Clostridiaceae SMB53,189971,Bacillota,.,.,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00173,Clostridiales bacterium,1898207,Bacillota,.,.,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01089,Clostridiales bacterium 1-7-47FAA,457421,Bacillota,.,.,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02208,Clostridiales bacterium 80/3,500389,Bacillota,.,.,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02209,Clostridiales bacterium A2-162,406424,Bacillota,.,.,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02210,Clostridiales bacterium AHT16,622666,Bacillota,.,.,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02211,Clostridiales bacterium L2-14,620860,Bacillota,.,.,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01397,Clostridiales Family XIV. Incertae Sedis,543317,Bacillota,.,.,543317,Clostridiales Family XIV. Incertae Sedis,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01267,Clostridiales incertae sedis,538999,Bacillota,.,.,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01703,Clostridiales sp.,2807709,Bacillota,.,.,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01715,Clostridiales vadin,39779,Bacillota,.,.,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01382,Clostridioides cluster XI,2635829,Bacillota,1870884,Clostridioides,186804,Peptostreptococcaceae,3082720,Peptostreptococcales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00004,Clostridioides difficile,1496,Bacillota,1870884,Clostridioides,186804,Peptostreptococcaceae,3082720,Peptostreptococcales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01600,Clostridioides sp.,1972855,Bacillota,1870884,Clostridioides,186804,Peptostreptococcaceae,3082720,Peptostreptococcales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02212,Clostridium acetobutylicum,1488,Bacillota,1485,Clostridium,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00434,Clostridium algifaecis,1472040,Bacillota,1485,Clostridium,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02213,Clostridium aminobutyricum,33953,Bacillota,1485,Clostridium,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01036,Clostridium aminophilum,1526,Bacillota,1506553,Lachnoclostridium,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01037,Clostridium baratii,1561,Bacillota,1485,Clostridium,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01206,Clostridium beijerinckii,1520,Bacillota,1485,Clostridium,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01749,Clostridium bornimense,1216932,Bacillota,1485,Clostridium,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00003,Clostridium botulinum,1491,Bacillota,1485,Clostridium,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01035,Clostridium butyricum,1492,Bacillota,1485,Clostridium,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00527,Clostridium cadaveris,1529,Bacillota,1485,Clostridium,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01265,Clostridium carboxidivorans,217159,Bacillota,1485,Clostridium,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01047,Clostridium celatum,36834,Bacillota,1485,Clostridium,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02214,Clostridium cellulosi,29343,Bacillota,.,.,216572,Oscillospiraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02215,Clostridium cellulovorans,1493,Bacillota,1485,Clostridium,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00528,Clostridium citroniae,358743,Bacillota,2719313,Enterocloster,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
